stimolazione,inizio,marker,image_file,volume,start,trigger,img,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,Loop_trials.thisRepN,Loop_trials.thisTrialN,Loop_trials.thisN,Loop_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,ISI.started,ISI.stopped,polygon.started,polygon.stopped,ISI_4.started,ISI_4.stopped,image_prova.started,image_prova.stopped,p_port.started,p_port.stopped,sound_1.started,sound_1.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,polygon_2.started,polygon_2.stopped,ISI_5.started,ISI_5.stopped,image.started,image.stopped,sound_2.started,sound_2.stopped,p_port_2.started,p_port_2.stopped,sound_3.started,sound_3.stopped,polygon_3.started,polygon_3.stopped,text_6.started,text_6.stopped,p_port_3.started,p_port_3.stopped,text_8.started,text_8.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_7.started,text_7.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,16,0,16,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.595124753354,None,0.005302755248521862,None,1691.4192640912024,1692.2209977959046,1692.3671400832375,None,0.004650827882869635,0.013198754775658017,1693.509619857645,None,1692.4718220866298,1693.2729463935193,1693.2659755240184,None,0.8051081969779261,0.8190162587343366,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,16,0,16,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_011.jpg,,,,,,,,,16,0,16,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0671296593273,None,0.0050426386023900704,None,1694.887384246489,1695.6888841348737,1695.8350488737044,None,0.006625244722272328,0.11173417939153296,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_012.jpg,,,,,,,,,16,0,16,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.9188099294643,None,0.005319754238371388,None,1696.7243915002482,1697.524258843966,1697.6703847737792,None,0.006264673658733955,0.11486738220719417,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_009.jpg,,,,,,,,,16,0,16,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.7680930210481,None,0.005285435520818282,None,1698.6743269040799,1699.4741384397876,1699.620227484996,None,0.006292898397077806,0.11489528621041245,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_017.jpg,,,,,,,,,16,0,16,0,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.7319159595518,None,0.0053130187898204895,None,1700.6353565554527,None,1700.642136619292,None,0.006300916791587952,0.11297760751767782,1702.3376452291207,None,1701.4391416856333,1702.2402845951929,1702.2333268758548,None,0.8050385973319862,0.8189521115946263,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_017.jpg,,,,,,,,,16,0,16,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_018.jpg,,,,,,,,,16,0,16,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.0344697854152,None,0.005071184078587976,None,1703.8372362590417,1704.6409023962806,1704.7800638713054,None,0.006278465292780311,0.014890218588334392,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_016.jpg,,,,,,,,,16,0,16,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.8777766088742,None,0.0053245652743498795,None,1705.7842991540274,1706.5840741258671,1706.7301666991682,None,0.006147284395410679,0.11475384177174419,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_012.jpg,,,,,,,,,16,0,16,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.8209159441558,None,0.005305962604325032,None,1707.6271874174108,1708.432584565172,1708.5717370595978,None,0.006265635865020158,0.014829599542281358,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_004.jpg,,,,,,,,,16,0,16,0,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.6695363958033,None,0.005257531515781011,None,1709.5740274010914,None,1709.907828933695,None,0.006315029160759877,0.1149110022597597,1711.278641729253,None,1710.3801413931224,1711.1813144518374,1711.1743432615995,None,0.8050786892945325,0.8189764875078254,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_004.jpg,,,,,,,,,16,0,16,0,0,27,27,27,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.97546307819,None,n,1.7348067503316997,1711.97546307819,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_004.jpg,,,,,,,,,16,0,16,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_004.jpg,,,,,,,,,16,0,16,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.717044087045,None,0.0053329044030761,None,1714.524152680452,1715.3246618162875,1715.4708021792069,None,0.006144397774733079,0.11477148223548284,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_009.jpg,,,,,,,,,16,0,16,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.5684674478935,None,0.00531526394024695,None,1716.4741163090248,1717.2736218628843,1717.4197583769749,None,0.00620116799200332,0.11478623607854388,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_019.jpg,,,,,,,,,16,0,16,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.5174797744075,None,0.00532713115990191,None,1718.4239080232674,None,1718.758190338671,None,0.006370516435708851,0.1149671310058693,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,21,stimoli/happy_face_001.jpg,,,,,,,,,16,0,16,0,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.2239036612618,None,0.00529569906211691,None,1720.0270136428135,None,1720.1477199861959,None,0.006292898397987301,0.014914273763679375,1721.7293629355274,None,1720.8308638823391,1721.6320064711635,1721.62503720534,None,0.8050379558617351,0.8189639788161003,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,21,stimoli/happy_face_001.jpg,,,,,,,,,16,0,16,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_005.jpg,,,,,,,,,16,0,16,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.4262272630467,None,0.0050355824178041075,None,1723.2272620846798,None,1723.3479668243829,None,0.0064263244457833935,0.015078811173225404,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_014.jpg,,,,,,,,,16,0,16,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.0300622355535,None,0.00528703919826512,None,1724.9350327406992,1725.7395247723416,1725.7811360907192,None,0.00634774420177564,0.11304977304735075,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_005.jpg,,,,,,,,,16,0,16,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.8788728834652,None,0.005289925819852215,None,1726.7836002709573,1727.5829197981166,1727.7289972968395,None,0.006480528777501604,0.11508612394754891,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_010.jpg,,,,,,,,,16,0,16,0,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.8406860921305,None,0.005304679662003764,None,1728.7447748948634,1729.5488865339767,1729.5905045878037,None,0.006391043520125095,0.11314952184693539,1730.7260474906927,None,1729.6882365695137,1730.4893547824258,1730.4823928935239,None,0.8051133287481207,0.8190101647551273,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_010.jpg,,,,,,,,,16,0,16,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_007.jpg,,,,,,,,,16,0,16,0,0,36,36,36,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.2835492739832,None,0.00498554764999426,None,1732.087215090486,None,1732.3272543549494,None,0.005921486469560477,0.014579425705051108,,,,,,,,,1732.8913273710705,None,p,1.714255931686239,1732.8913273710705,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_007.jpg,,,,,,,,,16,0,16,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_001.jpg,,,,,,,,,16,0,16,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.612352108773,None,0.0053537522226179135,None,1735.4182874510234,1736.2238834549134,1736.3630885499927,None,0.0061642833861697,0.015915289855001902,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,12,stimoli/disgust_face_010.jpg,,,,,,,,,16,0,16,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.4608574163076,None,0.005325527481545578,None,1737.3652910099072,None,1737.5998889933774,None,0.006220732866495382,0.11280280656410469,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_007.jpg,,,,,,,,,16,0,16,0,0,39,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.1697407044385,None,0.005265549907562672,None,1739.0752580639373,None,1739.0820381277765,None,0.005978256685921224,0.11231368463722902,1740.7791314926528,None,1739.8801917486253,1740.681775028289,1740.6747823487603,None,0.8055280399958065,0.8194553458934024,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,11,stimoli/disgust_face_007.jpg,,,,,,,,,16,0,16,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_002.jpg,,,,,,,,,17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.610659907269,None,0.0027298135373712284,None,1742.4211567525126,None,1742.548922809183,None,0.0060847409349662485,0.015823880183233996,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_010.jpg,,,,,,,,,17,0,17,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.220342853624,None,0.004930381110170856,None,1744.1247171111208,1744.9289637799602,1744.9775421190109,None,0.0016951522729868884,0.10375196611039428,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_005.jpg,,,,,,,,,17,0,17,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.0822430458093,None,0.005296340534187038,None,1745.984581273141,1746.7879122415834,1746.82953703086,None,0.0059968593559460714,0.1123537765988658,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_005.jpg,,,,,,,,,17,0,17,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.927264843006,None,0.0053306592535591335,None,1747.833652999905,None,1747.9473814176001,None,0.006260824829041667,0.11489432400412625,1749.531991172071,None,1748.6334632526705,1749.4346513859637,1749.4276888555896,None,0.8051181397840992,0.8190560299590288,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_005.jpg,,,,,,,,,17,0,17,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_019.jpg,,,,,,,,,17,0,17,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.2292352506483,None,0.005078881734334573,None,1751.1344572125763,None,1751.369067063267,None,0.006346140522509813,0.11302571787018678,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_020.jpg,,,,,,,,,17,0,17,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.9392202658773,None,0.005300189362060337,None,1752.8445301093834,None,1753.0791450918462,None,0.005337426776350185,0.11105094822323736,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_008.jpg,,,,,,,,,17,0,17,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.6492562780804,None,0.005296019799061469,None,1754.5545613105514,None,1754.5613413743906,None,0.003961470662034117,0.10827754670481227,,,,,,,,,1755.3592775364423,None,n,1.4213225728653924,1755.3592775364423,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_008.jpg,,,,,,,,,17,0,17,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,17,0,17,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.7873390869045,None,0.005296019798151974,None,1757.6141899242812,1758.4139408409437,1758.560094674761,None,0.005565566072618822,0.10264712787557073,1759.556286900641,None,1758.6577839986248,1759.4589544914543,1759.4519967721162,None,0.8050863869502791,0.8190031085696319,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_011.jpg,,,,,,,,,17,0,17,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_018.jpg,,,,,,,,,17,0,17,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.2530931750016,None,0.005102295440337912,None,1761.0776356776123,None,1761.319203247641,None,0.005229755805885361,0.013776720491478045,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_006.jpg,,,,,,,,,17,0,17,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.879459829779,None,0.005224816474765248,None,1762.7844745964503,1763.58904649128,1763.6306193213743,None,0.005267827130410296,0.11091495628897974,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_005.jpg,,,,,,,,,17,0,17,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.7283490579357,None,0.005295057590956276,None,1764.6334359901366,None,1764.7471496539904,None,0.006209186382875487,0.11483145980855625,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_016.jpg,,,,,,,,,17,0,17,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.4396170159262,None,0.005305321133164398,None,1766.3443071980792,1767.1487354033188,1767.1903685317232,None,0.005925014560489217,0.11219084286676662,1768.2004585558172,None,1767.3019845200124,1768.1031129964667,1768.0961376366658,None,0.8051133287490302,0.8190322955178999,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_016.jpg,,,,,,,,,17,0,17,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_008.jpg,,,,,,,,,17,0,17,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.897255528842,None,0.005007678412766836,None,1769.705594785094,1770.5049572908356,1770.651088352419,None,0.003903738238477672,0.11256674509695586,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_001.jpg,,,,,,,,,17,0,17,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.7487661297982,None,0.005323603067154181,None,1771.65383445933,1772.4593903712585,1772.598508546965,None,0.005731290204494144,0.11438082616405154,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_009.jpg,,,,,,,,,17,0,17,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.6892815263946,None,0.005322961596903042,None,1773.5005051587132,None,1773.6212278596151,None,0.0019921535222238163,0.010779990711853316,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_017.jpg,,,,,,,,,17,0,17,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.301844358516,None,0.005289925819852215,None,1775.1063469744358,None,1775.3465373054098,None,0.006178716492286185,0.014801054065173957,1776.8094086211188,None,1775.9109461317994,1776.7120720423682,1776.7051165681796,None,0.8050812551791751,0.8189995804768841,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.245,32,stimoli/disgust_image_017.jpg,,,,,,,,,17,0,17,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_008.jpg,,,,,,,,,17,0,17,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.5062328566773,None,0.00509139042787865,None,1778.315323917389,None,1778.4290395056562,None,0.003972696410528442,0.11260491264329175,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_015.jpg,,,,,,,,,17,0,17,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.1150979270215,None,0.004845706888772838,None,1779.9235892119914,1780.724515304224,1780.870616216653,None,0.0057713821643119445,0.11440969237537502,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_014.jpg,,,,,,,,,17,0,17,0,0,18,18,18,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.9684396080356,None,0.0053130187898204895,None,1781.87307975542,1782.6791026585142,1782.8181929302157,None,0.006274937199123087,0.11489304106089548,,,,,,,,,1782.9298820462427,None,n,2.1389436634171943,1782.9298820462427,None,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,30,stimoli/disgust_image_014.jpg,,,,,,,,,17,0,17,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_006.jpg,,,,,,,,,17,0,17,0,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.0755508956227,None,0.005270681678666733,None,1785.9829092779855,None,1786.0966601471794,None,0.006183527529174171,0.11479810329819884,1787.8210125176722,None,1786.7831531654047,1787.584286452894,1787.5773049991149,None,0.8050979334348085,0.819047049359142,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,1,0.105,31,stimoli/disgust_image_006.jpg,,,,,,,,,17,0,17,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,10,stimoli/disgust_face_007.jpg,,,,,,,,,17,0,17,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.3784504745609,None,0.005045845959102735,None,1789.2843629804302,1790.0898018238313,1790.2290409168938,None,0.006212073005372076,0.11601465377316345,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
,,,,0,0.95,20,stimoli/neutral_face_002.jpg,,,,,,,,,17,0,17,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.3268219711645,None,0.005299547890899703,None,1791.234391397612,1792.0338802732158,1792.1800992163783,None,0.006199885048772558,0.11583151369268307,,,,,,,,,,,,,,,,,,,,,,,3,001,2023_Nov_16_1138,experiment_old_ver,2020.1.3,143.72393192331958,
